Type,Contour Id,Perimeter,Eccentricity,Extent,Solidity,Red,Green,Blue,Point Polygon Test
sorghum,145,469.3452328443527,0.4018931720247176,0.7686549499970412,0.9770949300436288,118,98,57,10.606601717798213
sorghum,146,394.57568156719213,0.3757890638992778,0.7493539039862166,0.9748853795211412,140,112,54,16.278820596099706
sorghum,147,512.3574253320694,0.31324590578829103,0.7226190476190476,0.9721721721721722,118,96,55,12.206555615733702
sorghum,148,474.8599520921707,0.463946248114105,0.7586581897272879,0.9726512226512226,139,115,65,22.36067977499789
sorghum,149,507.20309805870056,0.3485188737055052,0.7973090277777778,0.9782295451697782,135,111,65,18.110770276274835
sorghum,150,571.570628285408,0.4298295296494508,0.6553861788617886,0.9001116590676468,103,78,41,3.1622776601683795
sorghum,151,431.06096231937414,0.5167215149238712,0.765860607324022,0.9732868244436594,139,115,57,12.041594578792296
sorghum,152,513.9726496934892,0.5402704787165763,0.7284149263950702,0.9443852640923214,115,95,52,13.41640786499874
sorghum,153,531.4284930229187,0.4747829850033805,0.6993805652342238,0.956073035194496,127,102,57,8.94427190999916
sorghum,154,464.17366075515747,0.4831117258901628,0.7357000234907212,0.9709358651424144,141,112,57,16.278820596099706
sorghum,155,399.9310207366944,0.5655187136587728,0.7056722076407116,0.975951600705823,122,99,43,9.899494936611664
sorghum,156,494.0731544494629,0.4966019394959189,0.7262202753441802,0.9658424940181016,127,103,57,5.656854249492381
sorghum,157,433.3036035299301,0.4197562460110813,0.7410984848484848,0.976338004740716,144,120,65,18.867962264113206
sorghum,158,459.9726489782333,0.12977906832795347,0.7180257207461843,0.9581801037246582,102,82,46,15.556349186104045
sorghum,159,457.5462440252304,0.3853984828707177,0.7211421216637312,0.9538551140181892,143,115,61,21.02379604162864
sorghum,160,469.4873696565628,0.5590392532512523,0.7313039309683605,0.9775016909330392,129,108,58,13.45362404707371
sorghum,161,464.9604567289352,0.41114407494055866,0.7371176470588235,0.9694039376474684,127,103,54,8.48528137423857
sorghum,162,466.416300535202,0.4379852289000538,0.6969142857142857,0.964835251770104,124,98,44,14.7648230602334
sorghum,163,467.4873683452606,0.2788034136160116,0.7243333333333334,0.9641416585995484,116,95,55,9.433981132056603
sorghum,164,460.13203036785126,0.4994317821169035,0.7610766045548655,0.9571670355422472,118,92,51,14.142135623730953
sorghum,165,440.03152477741236,0.4313080998018485,0.7219246031746032,0.9646928855501546,116,97,58,17.029386365926403
sorghum,166,447.54624354839325,0.40973657385955786,0.7259236826165959,0.9645443977465796,114,95,52,14.560219778561034
sorghum,167,349.36247873306274,0.3223295689874908,0.7426694125723252,0.97351844710117,108,92,60,18.867962264113206
sorghum,168,453.3868637084961,0.318748637244752,0.7310673822301729,0.9697065569880566,150,125,68,10.816653826391967
sorghum,169,476.80107688903814,0.4814470901820576,0.7347461443206124,0.9771315218204956,125,101,52,14.422205101855955
sorghum,170,481.8893893957138,0.5625055165882318,0.7682522522522522,0.9480167200284596,146,121,61,14.866068747318506
sorghum,171,440.7178165912628,0.4788038397061157,0.7602170542635659,0.97817586977338,125,99,55,16.263455967290593
sorghum,172,522.4579315185547,0.3379465062424296,0.7481336231336231,0.9739796389136652,146,123,65,12.020815280171306
sorghum,173,483.1025927066803,0.3327026755628483,0.7511877828054299,0.9719701405152223,123,99,46,14.31782106327635
sorghum,174,467.0020871162415,0.472858337885036,0.7292486876640419,0.9755678285358984,141,112,58,13.435028842544405
sorghum,175,388.6173119544983,0.5551358029071928,0.6997695852534562,0.9777324676718356,118,95,55,11.31370849898476
sorghum,176,528.5584362745285,0.2986638708704354,0.7478045150086827,0.9723870967741935,117,99,53,16.97056274847714
sorghum,177,469.4457383155823,0.2967797172366214,0.7132948650696509,0.9648756258130642,114,98,62,14.142135623730953
sorghum,178,441.4457391500473,0.5908140252995273,0.7417293233082707,0.978953897043622,121,100,57,9.192388155425117
sorghum,179,467.5462440252304,0.40924016219918063,0.7708822838345865,0.97528983353151,136,109,58,15.556349186104045
sorghum,180,487.6295038461685,0.3386122123690984,0.7258377425044091,0.9640054655475307,106,85,47,9.219544457292887
sorghum,181,423.30360329151154,0.4220810532783709,0.7228487886382623,0.9716906087688923,126,107,66,11.31370849898476
sorghum,182,445.0609631538391,0.3539488691659268,0.784525939177102,0.9850260172949499,135,112,57,14.866068747318506
sorghum,183,454.47517561912537,0.2911320625714427,0.7742069128787878,0.9775801509603168,144,117,57,9.848857801796104
sorghum,184,466.6589411497116,0.27146894945182404,0.7248455923638405,0.9683819668441978,137,113,62,14.849242404917495
sorghum,185,503.20309805870056,0.5098141031172058,0.7826183104820875,0.985092629820926,131,112,63,16.97056274847714
sorghum,186,456.7178163528442,0.5735155460696215,0.7649811631740052,0.9818298579631308,137,116,67,19.798989873223327
sorghum,187,460.274165391922,0.5162427036863155,0.7472438994178124,0.9655089628681178,111,86,51,17.029386365926403
sorghum,188,457.5462439060211,0.4953060377592307,0.7464717741935484,0.9630641175705552,135,109,54,10.295630140987
sorghum,189,490.1736603975296,0.4447747910191685,0.7561364619377162,0.9775968125262128,121,99,49,11.180339887498945
sorghum,190,497.2447279691696,0.3619600332969472,0.7696414182111201,0.9737169071967888,126,103,54,16.278820596099706
sorghum,191,430.3746707439423,0.4051996316150185,0.7470265029088559,0.9728103034639504,127,105,58,12.020815280171306
sorghum,192,462.4163004159928,0.35450146739796257,0.7466439780676877,0.9671809943668872,118,98,55,14.7648230602334
sorghum,193,432.3746705055237,0.29702030880066344,0.7018521251475797,0.9580479452054794,109,90,49,12.020815280171306
sorghum,194,452.7594467401505,0.4829162297832861,0.7380094652821926,0.9593682567375236,111,91,52,12.020815280171306
sorghum,195,464.41630017757416,0.5276016345755307,0.7133513513513513,0.9803877869400491,118,97,49,14.212670403551895
sorghum,196,457.445738196373,0.4326788587738966,0.7684502426419613,0.9755570668480218,129,110,63,14.7648230602334
sorghum,197,435.93101954460144,0.3694772473594632,0.7374112435671943,0.9747696546973219,112,92,50,13.892443989449804
sorghum,198,479.93101954460144,0.3336789730873901,0.7227530991735537,0.9534517269281548,114,89,49,7.280109889280517
sorghum,199,500.173660159111,0.5564851386921444,0.7436534216335541,0.9769641444766676,136,116,69,19.235384061671343
sorghum,200,433.4457384347916,0.2395376766725261,0.7351059576169532,0.9671649642716234,145,120,72,17.204650534085253
sorghum,201,450.8599534034729,0.3325061712098193,0.7211544621692614,0.9632054079493432,123,102,55,14.142135623730953
sorghum,202,459.5878736972809,0.5687708733905966,0.7108440407620735,0.9743044748927772,146,122,71,15.811388300841895
sorghum,203,431.2030982971192,0.18031196605842392,0.7234146341463414,0.9670898182766716,136,114,65,12.806248474865697
sorghum,204,472.4163008928299,0.3725990881707216,0.7283695923980995,0.9648861283643893,108,86,46,14.7648230602334
sorghum,205,471.5462440252304,0.4959987864314463,0.7405531864487088,0.9728079047693146,142,115,59,8.602325267042627
sorghum,206,402.090399980545,0.4837135316589456,0.8019959614787201,0.9795115010671092,134,105,56,14.7648230602334
sorghum,207,463.8305141925812,0.49125793345483204,0.7590645161290323,0.9713519091847264,102,83,44,17.677669529663692
sorghum,208,555.1858525276184,0.4807892648924605,0.7330586080586079,0.9653883260974432,136,112,63,3.5355339059327378
sorghum,209,457.1025928258896,0.4960882206742068,0.7411891310196395,0.9609347750261598,111,90,51,16.55294535724685
sorghum,210,497.7300091981888,0.3339528341137907,0.7642100935347929,0.978997959049312,136,118,71,17.464249196572982
sorghum,211,469.9310199022293,0.5272181734618906,0.7565023670286828,0.9771590949965828,131,108,57,8.48528137423857
sorghum,212,528.4995610713959,0.3266968892739017,0.7056667470460574,0.9600104976544304,147,124,72,6.708203932499369
sorghum,213,429.7888844013214,0.4721443304302465,0.7464406779661017,0.9757610670448,151,123,71,21.633307652783934
sorghum,214,504.80107641220087,0.5594744805285675,0.725479797979798,0.9739634539105672,120,101,59,9.899494936611664
sorghum,215,472.03152537345886,0.25037735387612353,0.7682071960297767,0.9658386304254571,134,105,51,15.0
sorghum,216,493.24472856521606,0.5198472134964572,0.7540281824127475,0.9679438253701724,139,110,57,10.0
sorghum,217,589.3279880285262,0.367419618779708,0.7054302008430449,0.9011244259093067,98,77,36,18.384776310850235
sorghum,218,531.7300087213516,0.5234164985734732,0.7824420164845697,0.9721941053885084,129,103,56,13.41640786499874
sorghum,219,446.13203036785126,0.22716780223398,0.7667900581702802,0.9745851711825246,119,101,58,16.278820596099706
sorghum,220,455.3452327251434,0.3678715297975366,0.7114444179389313,0.9715367700952846,126,110,71,11.6619037896906
sorghum,221,496.7594462633133,0.4132053002892383,0.7236641221374046,0.9614256220797566,138,113,62,6.4031242374328485
sorghum,222,527.4284925460814,0.5306323977598515,0.6927383093525179,0.97140605296343,123,101,58,12.041594578792296
sorghum,223,492.7594467401505,0.4910951191991719,0.7557251908396947,0.9760127746728224,137,109,60,14.142135623730953
sorghum,224,400.96045780181885,0.35786509083149365,0.7422043197444267,0.9823513190550602,130,104,54,18.439088914585774
sorghum,225,427.6467490196228,0.3961414287036663,0.7235511208310552,0.9643393906271348,129,105,52,14.31782106327635
sorghum,226,495.20309793949133,0.4926979475317146,0.7793317983637877,0.9811582582953003,134,114,67,16.643316977093242
sorghum,227,439.5878738164902,0.4753945626169197,0.7178506611355976,0.9698323043916108,135,113,61,17.204650534085253
sorghum,228,499.5878744125366,0.4060736884735261,0.7261507866877229,0.9446092977250248,116,98,58,16.1245154965971
sorghum,229,435.3452328443527,0.4842555677041071,0.7312302612690209,0.9641319263710784,140,114,59,15.811388300841895
sorghum,230,478.8010773658752,0.3925034616215991,0.714625104427736,0.9779913537461146,145,125,75,11.401754250991381
sorghum,231,460.2741657495498,0.3583643390573465,0.7441887160649716,0.9747406405051872,126,106,51,14.212670403551895
sorghum,232,411.5046135187149,0.4373988774912472,0.7548202408015492,0.9612394789041976,138,114,53,17.029386365926403
sorghum,233,400.09040009975433,0.22534102509527845,0.7651029748283753,0.9779175197426148,121,97,50,22.13594362117865
sorghum,234,530.1147850751877,0.5277060189140265,0.7224133811230585,0.9680755683637527,157,133,82,14.849242404917495
sorghum,235,424.0315251350403,0.6244275145055067,0.7310220056121696,0.965381052220976,125,101,52,21.840329667841555
sorghum,236,447.5462440252304,0.3818450168393104,0.7514174781215334,0.9750099960015992,142,119,67,15.556349186104045
sorghum,237,502.45793080329895,0.5226677386139058,0.7163607069622108,0.9721071984629144,146,125,80,8.48528137423857
sorghum,238,475.1025924682617,0.2635044197499745,0.7454751131221721,0.9612369179156184,153,126,75,12.727922061357855
sorghum,239,512.2152911424637,0.4740027454326146,0.7342539422112843,0.9792730367128616,127,108,62,12.727922061357855
sorghum,240,489.0437172651291,0.4401506225035891,0.7192873303167421,0.9677713937825806,115,92,49,12.020815280171306
sorghum,241,457.06096184253687,0.4174901069642255,0.7569343507751938,0.9751121513555686,128,104,59,10.63014581273465
sorghum,242,433.2030981779098,0.4024409935929192,0.7541294088425236,0.9809377650337224,124,105,62,16.97056274847714
sorghum,243,432.3746707439423,0.1959576667271118,0.7593601089176311,0.9676626506024096,120,94,51,17.029386365926403
sorghum,244,467.20309793949133,0.4618054916286461,0.7601762820512821,0.9815153291719834,137,114,58,15.811388300841895
sorghum,245,457.3036028146744,0.5677157983153712,0.7755328467153285,0.9773346088748252,137,111,57,21.0
