Type,Contour Id,Perimeter,Eccentricity,Extent,Solidity,BLue,Green,Red,Point Polygon Test
pearl_millet,165,404.2741652727127,0.8401614369968896,0.49120417659743504,0.8217981581695624,31,44,50,10.0
pearl_millet,166,387.74725449085236,0.7246099847601389,0.6559869528619529,0.9288587604290822,32,49,57,9.899494936611665
pearl_millet,167,371.6051186323166,0.6160539433371339,0.765422077922078,0.9518202005248637,38,59,67,19.4164878389476
pearl_millet,168,357.46298360824585,0.6745847998044453,0.6749404761904761,0.9406835905093744,35,66,81,21.213203435596427
pearl_millet,169,445.54624330997467,0.7940671221660576,0.519506628993697,0.8029730410682792,31,49,59,15.231546211727817
pearl_millet,170,349.84775936603546,0.816530618885656,0.6361997226074896,0.9183183183183183,29,51,62,25.0
pearl_millet,171,256.4507907629013,0.9030835971054084,0.5944170771756979,0.9354005167958657,31,44,49,11.180339887498949
pearl_millet,172,307.320848941803,0.4245377417964815,0.7153775803501438,0.947318339100346,51,81,91,24.73863375370596
pearl_millet,173,344.87719666957855,0.6584393941951537,0.6226923076923077,0.8863947440459896,40,60,66,15.0
pearl_millet,174,380.77669179439545,0.7887263582314916,0.6690408357075024,0.9209819158980318,41,66,75,5.0
pearl_millet,175,451.1025924682617,0.68702589595717,0.6722689075630253,0.901182802428187,53,80,88,9.433981132056603
pearl_millet,176,434.6761864423752,0.9287295639195702,0.5669810456917864,0.8556031504767169,50,73,83,3.1622776601683795
pearl_millet,177,390.3746713399887,0.7907257074078541,0.6344806763285025,0.9001884852638794,49,74,80,5.0
pearl_millet,178,434.6761864423752,0.9287295639195702,0.5669810456917864,0.8556031504767169,52,77,88,6.0
pearl_millet,179,332.977702498436,0.9051765602060654,0.6343294677371395,0.9208935894668682,43,67,75,9.219544457292887
pearl_millet,180,381.7472542524338,0.7878591097916391,0.6238317757009346,0.9060132575757576,56,81,86,22.135943621178654
pearl_millet,181,330.14927566051483,0.5788066248095304,0.7355025773195877,0.9519639729797348,28,48,60,28.160255680657446
pearl_millet,182,570.3990564346313,0.5803593540919433,0.6101001271455817,0.7855425384969561,58,84,94,23.40939982143925
pearl_millet,183,327.2203426361084,0.7070138538438585,0.7233506300963677,0.9296875,42,62,69,27.459060435491963
pearl_millet,184,323.70562386512756,0.6643802865610694,0.7128919860627178,0.9671472465138266,49,73,82,22.67156809750927
pearl_millet,185,368.1909054517746,0.6555613649301997,0.6963946869070209,0.941830624465355,55,93,105,24.351591323771842
pearl_millet,186,387.4041088819504,0.7136495089316939,0.6425916431684183,0.871004169562196,48,67,72,21.095023109728988
pearl_millet,187,412.3330408334732,0.8610567081177628,0.6430684931506849,0.8484059856864021,33,55,67,29.0
pearl_millet,188,450.2741655111313,0.8074160656702054,0.6285578747628083,0.8601661905998442,38,69,81,10.0
pearl_millet,189,313.6639941930771,0.7070231120799035,0.6375386996904024,0.9168521816562778,26,39,47,13.038404810405298
pearl_millet,190,489.00208699703217,0.8053634702315089,0.4619271205471063,0.6877136995669022,22,37,47,3.605551275463989
pearl_millet,191,409.688379406929,0.7156510478847115,0.5644203312392918,0.8519827586206896,26,40,49,18.35755975068582
pearl_millet,192,391.0609624385834,0.7838709863509724,0.5825688073394495,0.8529272098229428,43,67,78,9.848857801796104
pearl_millet,193,591.8132692575455,0.8502475005058152,0.5766590389016019,0.8459214501510574,68,100,111,18.35755975068582
pearl_millet,194,388.7178165912628,0.6549831590268028,0.5741295662100456,0.8298442817366196,39,60,69,16.278820596099706
pearl_millet,195,406.5756815671921,0.6692656035383828,0.5810415075120957,0.8288231020704686,44,70,84,13.152946437965905
pearl_millet,196,358.676185965538,0.7976736487898313,0.6044852191641182,0.9304614506811212,27,41,50,4.123105625617661
pearl_millet,197,537.2863582372665,0.5390684756111328,0.624119559328156,0.8511175420232744,36,64,77,9.848857801796104
pearl_millet,198,324.4924213886261,0.8433615644931489,0.614867659222498,0.8543312742422066,45,71,78,9.848857801796104
pearl_millet,199,364.91882717609406,0.8424432454555115,0.6552177177177178,0.9111710457630068,28,47,59,25.238858928247925
pearl_millet,200,368.1909054517746,0.6555613649301997,0.6963946869070209,0.941830624465355,57,99,112,29.154759474226502
pearl_millet,201,402.61731147766113,0.4850902430933983,0.6573751451800233,0.8430459877117855,34,51,62,24.0
pearl_millet,202,346.291410446167,0.82684305770564,0.7024082568807339,0.9478978591694609,33,54,62,27.202941017470888
pearl_millet,203,637.4112484455109,0.7480122818598733,0.5951505602240896,0.8249711824303828,43,67,75,2.23606797749979
pearl_millet,204,315.0782080888748,0.7050817106373624,0.716391085549964,0.9726695949243533,37,62,71,25.495097567963924
pearl_millet,205,315.46298348903656,0.7017132448576027,0.6251227295041728,0.939760147601476,50,71,77,19.235384061671343
pearl_millet,206,274.49242067337036,0.6348805020347984,0.6840091190359876,0.9625343721356554,37,58,66,19.849433241279208
pearl_millet,207,375.16146779060364,0.688689108519866,0.6671156004489338,0.9167887714968767,47,70,79,13.45362404707371
pearl_millet,208,504.01427948474884,0.6607538958230031,0.5748538011695906,0.8098867147270855,49,82,94,21.540659228538015
pearl_millet,209,440.37467074394226,0.6924004452484076,0.6209851551956815,0.8637259502580948,30,51,63,5.385164807134504
pearl_millet,210,432.75944697856903,0.731329301142173,0.5785356313409119,0.8175850751425117,38,54,60,13.601470508735444
pearl_millet,211,344.67618691921234,0.8696750845002008,0.6218602825745683,0.8784476784476785,33,44,48,17.26267650163207
pearl_millet,212,302.1492751836777,0.7306851214271302,0.652558206381144,0.9231473010064044,34,51,60,21.095023109728988
pearl_millet,213,324.29141092300415,0.6511856540581233,0.6963461538461538,0.941416067250195,33,65,78,24.20743687382041
pearl_millet,214,312.291410446167,0.760810534321621,0.7000156201187129,0.9308339391421747,36,54,61,24.413111231467404
pearl_millet,215,360.1909053325653,0.6918533671182029,0.7049482163406214,0.935695738506186,46,74,87,20.0
pearl_millet,216,376.23253524303436,0.7579644781558604,0.678978978978979,0.9262597296190086,47,69,78,15.231546211727817
pearl_millet,217,349.01933240890503,0.5150707795189489,0.7163615560640733,0.9569736339319832,49,76,85,30.083217912982647
pearl_millet,218,261.4213535785675,0.6737575536064386,0.5833543505674653,0.8506803972048548,30,43,52,17.029386365926403
pearl_millet,219,282.2497800588608,0.3073448501334602,0.6503044140030442,0.9200538358008076,27,50,62,21.95449840010015
pearl_millet,220,539.872144818306,0.6568862682100566,0.5850460666194188,0.8010674429888404,47,73,81,4.47213595499958
pearl_millet,221,335.6051187515259,0.7302768160885894,0.6408768930141671,0.9475442397977609,30,45,51,19.6468827043885
pearl_millet,222,549.286357998848,0.8388346212068896,0.5382034632034632,0.8231626572500552,32,58,68,7.0
pearl_millet,223,341.2619732618332,0.8447009877048446,0.6006279267773521,0.9387059214903526,36,55,62,7.7781745930520225
pearl_millet,224,519.8721442222595,0.9049600923223077,0.4896505376344086,0.8191579065714768,49,79,91,3.0
pearl_millet,225,374.43354547023773,0.6646637934714557,0.6311827956989248,0.929117060078453,34,58,68,24.515301344262525
pearl_millet,226,390.67618668079376,0.75130797681477,0.6344866071428571,0.8719325153374233,54,81,90,24.698178070456937
pearl_millet,227,422.8599520921707,0.7736518147737009,0.500205952013181,0.8274422962268972,38,58,65,4.242640687119285
pearl_millet,228,359.1198379993439,0.724205664903622,0.6118924392439244,0.9034053156146179,36,69,81,4.123105625617661
pearl_millet,229,629.5117537975311,0.7348318468363939,0.5427620200622622,0.7766984284123252,49,78,93,16.1245154965971
pearl_millet,230,319.46298360824585,0.6766631497806233,0.6155289276204309,0.9227070670416402,40,59,66,15.620499351813308
pearl_millet,231,430.9604573249817,0.7663735010759052,0.6287739885099621,0.8678194854491775,49,78,88,16.76305461424021
pearl_millet,232,483.34523379802704,0.8653076166921619,0.6553136572775221,0.8589394719423402,45,67,73,13.601470508735444
pearl_millet,233,337.5634888410568,0.6290613844142458,0.7412265154200638,0.9575637307281331,43,73,84,26.92582403567252
pearl_millet,234,335.0193326473236,0.7040602322916667,0.6664086687306502,0.9273021001615509,29,56,70,19.697715603592208
pearl_millet,235,498.70057129859924,0.6545549887512256,0.5592592592592592,0.7515358892604401,42,73,86,28.600699292150182
pearl_millet,236,430.4751760959625,0.5681860234653396,0.6324786324786325,0.9042596115049859,45,76,84,11.180339887498949
pearl_millet,237,590.5411913394928,0.6329302684473654,0.5667137476459511,0.822986462464105,36,61,70,8.48528137423857
pearl_millet,238,703.1513630151749,0.6042666321723793,0.6053728578045391,0.814372501168285,52,76,81,11.661903789690601
pearl_millet,239,317.5634888410568,0.5654372560214226,0.6785714285714286,0.9510878455750041,45,66,75,16.1245154965971
